Row Labels;Real Demand;Wind generation;PV generation
2023-12-16T10:00:00+01:00;29239.25;4758.416667;9746.333333
2023-12-16T11:00:00+01:00;28859.58333;3939.916667;10920.41667
2023-12-16T12:00:00+01:00;28307.25;3392.916667;11351.41667
2023-12-16T13:00:00+01:00;28366.33333;2797;11590.75
2023-12-16T14:00:00+01:00;28472.33333;2511.666667;11756.58333
2023-12-16T15:00:00+01:00;27891.58333;2208.916667;11319.83333
2023-12-16T16:00:00+01:00;27840.58333;1894.5;7115
2023-12-16T17:00:00+01:00;29049.41667;1972.666667;1486.916667
2023-12-16T18:00:00+01:00;30911.66667;1953.25;57.58333333
2023-12-16T19:00:00+01:00;31489.75;1850.583333;19.5
2023-12-16T20:00:00+01:00;32230.75;1672.333333;17
2023-12-16T21:00:00+01:00;31978.83333;1704.25;17
2023-12-16T22:00:00+01:00;29837.66667;1674.333333;17
2023-12-16T23:00:00+01:00;27419.33333;1712.666667;17
2023-12-17T00:00:00+01:00;25551.91667;1801.916667;16
2023-12-17T01:00:00+01:00;23633.66667;1836.583333;15
2023-12-17T02:00:00+01:00;22369.75;1968.5;15
2023-12-17T03:00:00+01:00;21718.41667;2092;15
2023-12-17T04:00:00+01:00;21405.75;2178.583333;15
2023-12-17T05:00:00+01:00;21521.75;2306;15
2023-12-17T06:00:00+01:00;22137.66667;2485.583333;15
2023-12-17T07:00:00+01:00;22995.5;2561.083333;11.83333333
2023-12-17T08:00:00+01:00;23524.91667;2446.666667;190.25
2023-12-17T09:00:00+01:00;25395.58333;2278.5;3866.333333
2023-12-17T10:00:00+01:00;26690.33333;2138.5;9391.916667
2023-12-17T11:00:00+01:00;27019.75;2121.416667;11220
2023-12-17T12:00:00+01:00;26856.58333;2031.333333;11321.25
2023-12-17T13:00:00+01:00;27273.41667;1850;10686.25
2023-12-17T14:00:00+01:00;27667.16667;1613.166667;10866.08333
2023-12-17T15:00:00+01:00;26880;1482.166667;10775.58333
2023-12-17T16:00:00+01:00;26743.5;1446.75;6923.333333
2023-12-17T17:00:00+01:00;28074;1509.25;1481.75
2023-12-17T18:00:00+01:00;30437.75;1602.583333;43.91666667
2023-12-17T19:00:00+01:00;31329;1750;15.83333333
2023-12-17T20:00:00+01:00;32876.33333;1852;16.5
2023-12-17T21:00:00+01:00;32754.5;2154;10.91666667
2023-12-17T22:00:00+01:00;30868.5;2315.083333;10.08333333
2023-12-17T23:00:00+01:00;28148.41667;2361.083333;9.333333333
2023-12-18T00:00:00+01:00;25672.33333;2299.083333;11
2023-12-18T01:00:00+01:00;23810.66667;2202.583333;9.666666667
2023-12-18T02:00:00+01:00;22866.25;2176.833333;9.666666667
2023-12-18T03:00:00+01:00;22300;1950.5;10.83333333
2023-12-18T04:00:00+01:00;22304.33333;1725.916667;10.66666667
2023-12-18T05:00:00+01:00;23205.25;1664.5;10.83333333
2023-12-18T06:00:00+01:00;26631.83333;1765.5;10
2023-12-18T07:00:00+01:00;31972.16667;1695.166667;8.5
2023-12-18T08:00:00+01:00;35883;1605.166667;169.5
2023-12-18T09:00:00+01:00;35981.5;1330.416667;3621.25
2023-12-18T10:00:00+01:00;35369.83333;1087.166667;9228.583333
2023-12-18T11:00:00+01:00;34517.5;898.8333333;10948.66667
2023-12-18T12:00:00+01:00;33940.66667;885;10981.33333
2023-12-18T13:00:00+01:00;33563.5;872.3333333;11084.25
2023-12-18T14:00:00+01:00;33202.58333;869.9166667;11202.75
2023-12-18T15:00:00+01:00;33293.25;851.3333333;11053.16667
2023-12-18T16:00:00+01:00;33506.5;619.75;7159.916667
2023-12-18T17:00:00+01:00;34837.41667;500;1501.416667
2023-12-18T18:00:00+01:00;36456.58333;619.3333333;50.5
2023-12-18T19:00:00+01:00;37373.33333;686.25;22.83333333
2023-12-18T20:00:00+01:00;38319.58333;757;19.25
2023-12-18T21:00:00+01:00;37292.75;819.8333333;19
2023-12-18T22:00:00+01:00;33783.25;784.75;18.08333333
2023-12-18T23:00:00+01:00;30500.16667;872.9166667;18
2023-12-19T00:00:00+01:00;28050.33333;1019.333333;18
2023-12-19T01:00:00+01:00;26049.58333;1144.333333;18
2023-12-19T02:00:00+01:00;24694;1353.416667;18
2023-12-19T03:00:00+01:00;24034.08333;1616.25;18
2023-12-19T04:00:00+01:00;23729.16667;1585.083333;18
2023-12-19T05:00:00+01:00;24293.66667;1557.166667;18
2023-12-19T06:00:00+01:00;27330.08333;1469.666667;18
2023-12-19T07:00:00+01:00;32269.16667;1393.25;18
2023-12-19T08:00:00+01:00;35233.58333;1657.416667;188.6666667
2023-12-19T09:00:00+01:00;35981.33333;1660.25;3682.166667
2023-12-19T10:00:00+01:00;35390.91667;1598.916667;8956.833333
2023-12-19T11:00:00+01:00;34449.83333;1583;10927.75
2023-12-19T12:00:00+01:00;33547.58333;1632.25;10957.16667
2023-12-19T13:00:00+01:00;33441.58333;1944.833333;10959.41667
2023-12-19T14:00:00+01:00;32874.16667;2576.083333;11385.16667
2023-12-19T15:00:00+01:00;33060.5;3322.916667;11141.41667
2023-12-19T16:00:00+01:00;33633.33333;4136.583333;7272.666667
2023-12-19T17:00:00+01:00;34451.58333;6056.916667;1580
2023-12-19T18:00:00+01:00;36590.75;8590.333333;43.83333333
2023-12-19T19:00:00+01:00;37566.58333;10331.5;25.08333333
2023-12-19T20:00:00+01:00;38246.41667;11026.33333;23
2023-12-19T21:00:00+01:00;37680.16667;11175.25;22.91666667
2023-12-19T22:00:00+01:00;34221.5;11320.66667;21.66666667
2023-12-19T23:00:00+01:00;30731.91667;11912.33333;20.33333333
2023-12-20T00:00:00+01:00;28194.08333;12559.75;20.08333333
2023-12-20T01:00:00+01:00;25962.83333;13011.25;20
2023-12-20T02:00:00+01:00;24566;13428.58333;20
2023-12-20T03:00:00+01:00;23926.25;13541;20
2023-12-20T04:00:00+01:00;23638.16667;13787.33333;20
2023-12-20T05:00:00+01:00;24233.5;14410.41667;20
2023-12-20T06:00:00+01:00;27397.58333;14715.16667;20
2023-12-20T07:00:00+01:00;32278.75;15011.91667;20.5
2023-12-20T08:00:00+01:00;35664.41667;14880.66667;153.9166667
2023-12-20T09:00:00+01:00;35965.66667;14595.58333;1754.75
2023-12-20T10:00:00+01:00;35295.83333;14335.5;3873.916667
2023-12-20T11:00:00+01:00;34624.5;13963.58333;5585.083333
2023-12-20T12:00:00+01:00;34595.75;14212.66667;7027.416667
2023-12-20T13:00:00+01:00;34085.83333;14513.83333;7443.333333
2023-12-20T14:00:00+01:00;33357.91667;14599.25;7604.25
2023-12-20T15:00:00+01:00;33977.08333;14665.58333;7207.5
2023-12-20T16:00:00+01:00;34366.25;14483.25;4527.666667
2023-12-20T17:00:00+01:00;35424.91667;14891.75;1045.5
2023-12-20T18:00:00+01:00;37077.83333;14899.33333;48.08333333
2023-12-20T19:00:00+01:00;37703.91667;14698;28.08333333
2023-12-20T20:00:00+01:00;38399.75;14405.33333;27.25
2023-12-20T21:00:00+01:00;37291.91667;13869;26.66666667
2023-12-20T22:00:00+01:00;33893;13602.66667;26.66666667
2023-12-20T23:00:00+01:00;30477.66667;13037;26
2023-12-21T00:00:00+01:00;27743;12374.66667;26.41666667
2023-12-21T01:00:00+01:00;25570.25;12121.58333;26
2023-12-21T02:00:00+01:00;24208.66667;11928;26
2023-12-21T03:00:00+01:00;23650.33333;11501.58333;26.25
2023-12-21T04:00:00+01:00;23548.33333;11237.66667;26.5
2023-12-21T05:00:00+01:00;24119.25;11100.5;26.25
2023-12-21T06:00:00+01:00;26887.75;10943.08333;25.83333333
2023-12-21T07:00:00+01:00;31609.66667;11099.16667;26.5
2023-12-21T08:00:00+01:00;34866.33333;10642.08333;187.9166667
2023-12-21T09:00:00+01:00;35079.41667;10491.08333;3637.583333
2023-12-21T10:00:00+01:00;34714.41667;9598.583333;9124.5
2023-12-21T11:00:00+01:00;33757.08333;9306.666667;10889.16667
2023-12-21T12:00:00+01:00;32681;9159.5;10802.5
2023-12-21T13:00:00+01:00;32447.16667;9174.75;10752.33333
2023-12-21T14:00:00+01:00;32443.66667;9385.833333;10771.16667
2023-12-21T15:00:00+01:00;32289.16667;9518.25;10565.08333
2023-12-21T16:00:00+01:00;32575.58333;9937.25;7086.333333
2023-12-21T17:00:00+01:00;33474.25;10494.58333;1640.5
2023-12-21T18:00:00+01:00;35517.25;11431.08333;63.58333333
2023-12-21T19:00:00+01:00;36472.25;11837.08333;40.25
2023-12-21T20:00:00+01:00;37183.5;11785.91667;39.33333333
2023-12-21T21:00:00+01:00;36313.41667;11744.41667;38.66666667
2023-12-21T22:00:00+01:00;33208.16667;11950.16667;37
2023-12-21T23:00:00+01:00;29899.75;11800.5;37
2023-12-22T00:00:00+01:00;27396.66667;11406.75;37
2023-12-22T01:00:00+01:00;25315.83333;11629.58333;35.83333333
2023-12-22T02:00:00+01:00;24022.08333;11605.25;30
2023-12-22T03:00:00+01:00;23402.75;11392.91667;30
2023-12-22T04:00:00+01:00;23206.25;11436.25;30
2023-12-22T05:00:00+01:00;23657.5;11633.16667;30
2023-12-22T06:00:00+01:00;26320.08333;11971.83333;30
2023-12-22T07:00:00+01:00;30761.58333;12070.41667;30
2023-12-22T08:00:00+01:00;33521.75;11873.41667;178.5
2023-12-22T09:00:00+01:00;33793.25;11365.5;3631.666667
2023-12-22T10:00:00+01:00;33398.08333;10269.33333;9302.916667
2023-12-22T11:00:00+01:00;32404.58333;8868.166667;10783.83333
2023-12-22T12:00:00+01:00;31425.91667;8626.5;10727.75
2023-12-22T13:00:00+01:00;31065.33333;8340.833333;10746.66667
2023-12-22T14:00:00+01:00;30583.25;7940;11276.41667
2023-12-22T15:00:00+01:00;29917.75;8023.25;11211.25
2023-12-22T16:00:00+01:00;30045.33333;8436.416667;7449
2023-12-22T17:00:00+01:00;31185;9304.833333;1685.833333
2023-12-22T18:00:00+01:00;33015.58333;10441.33333;95.83333333
2023-12-22T19:00:00+01:00;34033.66667;10799.5;79.08333333
2023-12-22T20:00:00+01:00;34731.83333;10729.83333;77.25
2023-12-22T21:00:00+01:00;33836.75;10156.66667;76.25
2023-12-22T22:00:00+01:00;31351;9899.583333;66.66666667
2023-12-22T23:00:00+01:00;28436;9892.75;47
2023-12-23T00:00:00+01:00;26585;9780.75;47
2023-12-23T01:00:00+01:00;24515.33333;9669.916667;47
2023-12-23T02:00:00+01:00;22763.25;9353.333333;47.08333333
2023-12-23T03:00:00+01:00;21851.25;9377.333333;47.08333333
2023-12-23T04:00:00+01:00;21249.25;9336.666667;47
2023-12-23T05:00:00+01:00;21165.25;9307.666667;47
2023-12-23T06:00:00+01:00;21864.41667;9282.333333;47.25
2023-12-23T07:00:00+01:00;23435.58333;9168.166667;47.16666667
2023-12-23T08:00:00+01:00;25404.91667;8938.083333;194.6666667
2023-12-23T09:00:00+01:00;27490.08333;8829.75;3665.083333
2023-12-23T10:00:00+01:00;28235;8457.166667;8922.166667
2023-12-23T11:00:00+01:00;27689.16667;7862.583333;10819.41667
2023-12-23T12:00:00+01:00;26923.41667;7086.833333;10944.58333
2023-12-23T13:00:00+01:00;26824.58333;6467.833333;11236.25
2023-12-23T14:00:00+01:00;26983.25;6016.5;11301.75
2023-12-23T15:00:00+01:00;26710.83333;5775.833333;10837.58333
2023-12-23T16:00:00+01:00;26533.5;5760.333333;7233.833333
2023-12-23T17:00:00+01:00;27753.5;5949.25;1666
2023-12-23T18:00:00+01:00;30041.5;6589.166667;49.91666667
2023-12-23T19:00:00+01:00;30862.08333;6385.333333;17.58333333
2023-12-23T20:00:00+01:00;31395.58333;6032.25;16.16666667
2023-12-23T21:00:00+01:00;31521.16667;5579;16
2023-12-23T22:00:00+01:00;29532.58333;5278.583333;16
2023-12-23T23:00:00+01:00;27122.91667;5385.333333;16
2023-12-24T00:00:00+01:00;24536;5113.916667;16
2023-12-24T01:00:00+01:00;22546.08333;4452.25;16
2023-12-24T02:00:00+01:00;21216.33333;3712.666667;16
2023-12-24T03:00:00+01:00;20447.83333;3083.916667;16
2023-12-24T04:00:00+01:00;19783.91667;2638.333333;15.25
2023-12-24T05:00:00+01:00;19872.16667;2281.25;15
2023-12-24T06:00:00+01:00;20796.66667;2049.5;15
2023-12-24T07:00:00+01:00;21959.33333;1908.333333;15
2023-12-24T08:00:00+01:00;23106.41667;1841.916667;153.5833333
2023-12-24T09:00:00+01:00;24962.33333;1533.25;3368.833333
2023-12-24T10:00:00+01:00;26213.75;1041.583333;8985.166667
2023-12-24T11:00:00+01:00;26077.83333;665.0833333;11092.75
2023-12-24T12:00:00+01:00;25892.08333;530.3333333;11268.66667
2023-12-24T13:00:00+01:00;26025;497.4166667;11124.66667
2023-12-24T14:00:00+01:00;26091.08333;586.75;11247.5
2023-12-24T15:00:00+01:00;25327.75;736.6666667;10782.08333
2023-12-24T16:00:00+01:00;25675.5;762.75;7300.166667
2023-12-24T17:00:00+01:00;27050.41667;938.8333333;1646.916667
2023-12-24T18:00:00+01:00;30207.66667;1174.416667;53.66666667
2023-12-24T19:00:00+01:00;30801.33333;1263.25;21.66666667
2023-12-24T20:00:00+01:00;29956.5;1458.25;17.25
2023-12-24T21:00:00+01:00;27883.25;1554.5;10
2023-12-24T22:00:00+01:00;25112.41667;1711.916667;9.583333333
2023-12-24T23:00:00+01:00;23471.58333;1818.75;9.416666667
2023-12-25T00:00:00+01:00;23050.25;1863.833333;9.583333333
2023-12-25T01:00:00+01:00;21959.58333;1944.083333;9.916666667
2023-12-25T02:00:00+01:00;20562.08333;2123.666667;9.833333333
2023-12-25T03:00:00+01:00;19506.16667;2279.333333;10
2023-12-25T04:00:00+01:00;18927.66667;2327.916667;10
2023-12-25T05:00:00+01:00;18950.75;2334.666667;10
2023-12-25T06:00:00+01:00;19416.41667;2284.583333;10
2023-12-25T07:00:00+01:00;20139.58333;2209.166667;9.583333333
2023-12-25T08:00:00+01:00;19049.66667;1988.833333;135.9166667
2023-12-25T09:00:00+01:00;20322.91667;1651.25;2880.333333
2023-12-25T10:00:00+01:00;22949.5;1172.583333;7709.833333
2023-12-25T11:00:00+01:00;23639.25;866.0833333;9816.666667
2023-12-25T12:00:00+01:00;23481.91667;805.9166667;10245.75
2023-12-25T13:00:00+01:00;23896.66667;872.4166667;10421.33333
2023-12-25T14:00:00+01:00;23774.66667;932;10635.83333
2023-12-25T15:00:00+01:00;22421.25;989.75;10224.25
2023-12-25T16:00:00+01:00;21959;1118.25;6690.833333
2023-12-25T17:00:00+01:00;22822.25;1273.416667;1471.75
2023-12-25T18:00:00+01:00;25476.75;1514.666667;59.08333333
2023-12-25T19:00:00+01:00;27322.41667;1740;27.75
2023-12-25T20:00:00+01:00;28475.33333;1913.583333;23.58333333
2023-12-25T21:00:00+01:00;28917.25;2016.166667;18.83333333
2023-12-25T22:00:00+01:00;27592;2257.75;19
2023-12-25T23:00:00+01:00;25463.66667;2315.25;20.25
2023-12-26T00:00:00+01:00;23211.25;2202.75;20
2023-12-26T01:00:00+01:00;21222.08333;2437.666667;20
2023-12-26T02:00:00+01:00;19953.41667;2480.583333;20.83333333
2023-12-26T03:00:00+01:00;19330.33333;2386.916667;20
2023-12-26T04:00:00+01:00;19138.08333;2234.333333;20
2023-12-26T05:00:00+01:00;19733.5;2156.75;20
2023-12-26T06:00:00+01:00;21830.25;2420.583333;20
2023-12-26T07:00:00+01:00;24739.33333;2703.416667;20
2023-12-26T08:00:00+01:00;28388.41667;2808.5;134.6666667
2023-12-26T09:00:00+01:00;30154.75;2633.666667;2474.333333
2023-12-26T10:00:00+01:00;29725.25;2162.166667;6343
2023-12-26T11:00:00+01:00;29742.91667;1942.166667;7864.666667
2023-12-26T12:00:00+01:00;29882.08333;2054.25;8386.416667
2023-12-26T13:00:00+01:00;29503.75;2146.666667;8655.583333
2023-12-26T14:00:00+01:00;29313.75;2142.416667;8847.5
2023-12-26T15:00:00+01:00;28347.91667;1946.333333;8494.583333
2023-12-26T16:00:00+01:00;28817.25;1970.166667;5668.833333
2023-12-26T17:00:00+01:00;30000.41667;2099.333333;1326.083333
2023-12-26T18:00:00+01:00;32192.5;2531.833333;89.75
2023-12-26T19:00:00+01:00;33233.33333;2997.083333;44.91666667
2023-12-26T20:00:00+01:00;33802.83333;3394.583333;41
2023-12-26T21:00:00+01:00;33716.33333;3757;41.08333333
2023-12-26T22:00:00+01:00;30923.83333;4117;37.25
2023-12-26T23:00:00+01:00;27979.08333;4255.833333;20.91666667
2023-12-27T00:00:00+01:00;25528.08333;4191.5;15.25
2023-12-27T01:00:00+01:00;23403.83333;4196;15
2023-12-27T02:00:00+01:00;21873.41667;4366.5;15.25
2023-12-27T03:00:00+01:00;21270.75;4499.333333;15.25
2023-12-27T04:00:00+01:00;21126.5;4773.5;15.75
2023-12-27T05:00:00+01:00;21547.58333;5014.083333;15.75
2023-12-27T06:00:00+01:00;23759.5;5220.833333;15.5
2023-12-27T07:00:00+01:00;27457.16667;5145.916667;16.16666667
2023-12-27T08:00:00+01:00;30835.5;5172.916667;125.1666667
2023-12-27T09:00:00+01:00;32008.08333;5277.416667;2432.833333
2023-12-27T10:00:00+01:00;32350.66667;5320.75;6404.583333
2023-12-27T11:00:00+01:00;32080.83333;5253.166667;8243.166667
2023-12-27T12:00:00+01:00;30962.16667;5147;8830.5
2023-12-27T13:00:00+01:00;30935.91667;5188.083333;9027.916667
2023-12-27T14:00:00+01:00;30519.33333;5236.166667;9013.166667
2023-12-27T15:00:00+01:00;30407.33333;5132.916667;8449.916667
2023-12-27T16:00:00+01:00;30906.5;5078.083333;5789.083333
2023-12-27T17:00:00+01:00;31872.75;4965.166667;1396.333333
2023-12-27T18:00:00+01:00;34079.25;4813.916667;120.5833333
2023-12-27T19:00:00+01:00;35117.16667;4586.666667;85.5
2023-12-27T20:00:00+01:00;35358.66667;4225.666667;85
2023-12-27T21:00:00+01:00;34801.08333;4176.416667;84.58333333
2023-12-27T22:00:00+01:00;31793;4176.666667;83.5
2023-12-27T23:00:00+01:00;28499.75;4524.166667;76
2023-12-28T00:00:00+01:00;25467.08333;4615.666667;76.33333333
2023-12-28T01:00:00+01:00;23199.25;4715.666667;77
2023-12-28T02:00:00+01:00;22108.5;4631.75;75.66666667
2023-12-28T03:00:00+01:00;21426.91667;4510.333333;73
2023-12-28T04:00:00+01:00;21164.41667;4478.166667;73
2023-12-28T05:00:00+01:00;21643.66667;4484.666667;74
2023-12-28T06:00:00+01:00;24044.08333;4575.416667;73.25
2023-12-28T07:00:00+01:00;27551.5;4652.333333;72.91666667
2023-12-28T08:00:00+01:00;30353;4854.916667;169.3333333
2023-12-28T09:00:00+01:00;32265.33333;4829.916667;1404.333333
2023-12-28T10:00:00+01:00;32217.41667;4468;3571.416667
2023-12-28T11:00:00+01:00;31839.5;3722.75;5529.333333
2023-12-28T12:00:00+01:00;32053.41667;3288.5;7177.666667
2023-12-28T13:00:00+01:00;32431.66667;3022.333333;7810.583333
2023-12-28T14:00:00+01:00;32017.33333;2779.166667;7653.083333
2023-12-28T15:00:00+01:00;31725.16667;2359.5;6198.5
2023-12-28T16:00:00+01:00;32233.16667;1977.416667;4099.166667
2023-12-28T17:00:00+01:00;33549.08333;2022;891.0833333
2023-12-28T18:00:00+01:00;34872.25;2027.5;47.66666667
2023-12-28T19:00:00+01:00;34983.83333;2007.083333;16.25
2023-12-28T20:00:00+01:00;35050.08333;1965.916667;9.75
2023-12-28T21:00:00+01:00;34758.83333;1989;9.25
2023-12-28T22:00:00+01:00;31713.83333;2373.166667;8
2023-12-28T23:00:00+01:00;28244.66667;2618.666667;8.5
2023-12-29T00:00:00+01:00;25445.58333;2739.5;8.916666667
2023-12-29T01:00:00+01:00;23489.5;2822.833333;9.75
2023-12-29T02:00:00+01:00;22211.33333;2635.25;9.5
2023-12-29T03:00:00+01:00;21458.41667;2502.166667;9
2023-12-29T04:00:00+01:00;21150;2320.75;9
2023-12-29T05:00:00+01:00;21699;2092.166667;9
2023-12-29T06:00:00+01:00;23916.58333;1971.666667;9
2023-12-29T07:00:00+01:00;27036.5;1683.333333;8.25
2023-12-29T08:00:00+01:00;29762.75;1658.916667;53.5
2023-12-29T09:00:00+01:00;31800;1589.5;940.8333333
2023-12-29T10:00:00+01:00;31929.58333;1308.916667;2670.5
2023-12-29T11:00:00+01:00;31914;1194;4071.5
2023-12-29T12:00:00+01:00;31735.75;1304.5;4776.416667
2023-12-29T13:00:00+01:00;31877.25;1299.416667;5082.25
2023-12-29T14:00:00+01:00;31808.58333;1226.083333;4676
2023-12-29T15:00:00+01:00;31708.58333;1318.083333;3338.416667
2023-12-29T16:00:00+01:00;31890.08333;1241.416667;1805.083333
2023-12-29T17:00:00+01:00;32797.16667;1216.166667;578.6666667
2023-12-29T18:00:00+01:00;33836.25;1295.25;47.5
2023-12-29T19:00:00+01:00;33507.66667;1478.75;17.58333333
2023-12-29T20:00:00+01:00;33558.58333;1349.833333;16.16666667
2023-12-29T21:00:00+01:00;33303;1382.25;16.08333333
2023-12-29T22:00:00+01:00;30713.41667;1608.583333;16.08333333
2023-12-29T23:00:00+01:00;27597.83333;1695.25;16
2023-12-30T00:00:00+01:00;25451.33333;1804.083333;12.16666667
2023-12-30T01:00:00+01:00;23472.16667;2045.833333;12
2023-12-30T02:00:00+01:00;21877.25;2294.833333;12
2023-12-30T03:00:00+01:00;20892.5;2545.833333;12
2023-12-30T04:00:00+01:00;20345;2819.916667;12.25
2023-12-30T05:00:00+01:00;20396.33333;3143.75;12
2023-12-30T06:00:00+01:00;21461.33333;3602.916667;12.66666667
2023-12-30T07:00:00+01:00;23079.83333;3777.666667;13.25
2023-12-30T08:00:00+01:00;24101.25;3969.833333;95.33333333
2023-12-30T09:00:00+01:00;26795;4392.333333;2591.75
2023-12-30T10:00:00+01:00;28522.08333;4262.916667;7749.083333
2023-12-30T11:00:00+01:00;28012.91667;4291.416667;9933.25
2023-12-30T12:00:00+01:00;27280.33333;4856.916667;10278.5
2023-12-30T13:00:00+01:00;27260;5597.416667;10148.33333
2023-12-30T14:00:00+01:00;27078.41667;6118;10124.5
2023-12-30T15:00:00+01:00;26319.16667;6220.5;9888.5
2023-12-30T16:00:00+01:00;26222;6493.083333;6735.416667
2023-12-30T17:00:00+01:00;27276.33333;7106.333333;1695.083333
2023-12-30T18:00:00+01:00;29654.75;7799.75;78.16666667
2023-12-30T19:00:00+01:00;30785;8953.416667;35.83333333
2023-12-30T20:00:00+01:00;31435.33333;10208.66667;34
2023-12-30T21:00:00+01:00;31669.16667;10922.16667;33
2023-12-30T22:00:00+01:00;29341.08333;11448.33333;33
2023-12-30T23:00:00+01:00;26818;12137.41667;33
2023-12-31T00:00:00+01:00;24923.16667;12457.91667;33
2023-12-31T01:00:00+01:00;22604.33333;12596.83333;33
2023-12-31T02:00:00+01:00;21017.41667;10742.33333;33
2023-12-31T03:00:00+01:00;20175.41667;9914.916667;33
2023-12-31T04:00:00+01:00;19589;9556.833333;33
2023-12-31T05:00:00+01:00;19506.08333;9713.75;33
2023-12-31T06:00:00+01:00;20042.41667;9957.333333;33
2023-12-31T07:00:00+01:00;21013.08333;10355.5;33
2023-12-31T08:00:00+01:00;22137.41667;11124.75;104.8333333
2023-12-31T09:00:00+01:00;24361.66667;11698.83333;1134.5
2023-12-31T10:00:00+01:00;25726;11471.41667;3328.916667
2023-12-31T11:00:00+01:00;26279.33333;11363.16667;4806.833333
2023-12-31T12:00:00+01:00;26408.58333;11868.08333;5448.916667
2023-12-31T13:00:00+01:00;27018.25;11999.25;5944.333333
2023-12-31T14:00:00+01:00;27368.08333;12337.75;5722.833333
2023-12-31T15:00:00+01:00;26752.83333;11394.58333;5270
2023-12-31T16:00:00+01:00;26938.16667;10451.33333;3391.666667
2023-12-31T17:00:00+01:00;28099.75;8075.583333;930.6666667
2023-12-31T18:00:00+01:00;30285.66667;6800.583333;67.58333333
2023-12-31T19:00:00+01:00;31206.66667;6479.25;31.83333333
2023-12-31T20:00:00+01:00;30668;6367.166667;31
2023-12-31T21:00:00+01:00;28984.25;5819.25;29.33333333
2023-12-31T22:00:00+01:00;25917.41667;5425.083333;25
2023-12-31T23:00:00+01:00;24312.75;5336.666667;27
2024-01-01T00:00:00+01:00;23301.08333;5524.333333;27.33333333
2024-01-01T01:00:00+01:00;23409.41667;5658.833333;26.66666667
2024-01-01T02:00:00+01:00;21800.41667;5479.583333;26.33333333
2024-01-01T03:00:00+01:00;20052.91667;5219.416667;27.16666667
2024-01-01T04:00:00+01:00;19350.58333;5213.916667;26
2024-01-01T05:00:00+01:00;19153.16667;5186.166667;26
2024-01-01T06:00:00+01:00;19513;5244.583333;25.91666667
2024-01-01T07:00:00+01:00;19889.75;5422.25;26.08333333
2024-01-01T08:00:00+01:00;19870.58333;5663.5;49.66666667
2024-01-01T09:00:00+01:00;20185.16667;5865.666667;1115.166667
2024-01-01T10:00:00+01:00;21095.16667;5768.833333;4285.5
2024-01-01T11:00:00+01:00;22073.33333;5669.25;7524
2024-01-01T12:00:00+01:00;23061.25;6503.833333;9316.416667
2024-01-01T13:00:00+01:00;23998.33333;6303.5;9977.666667
2024-01-01T14:00:00+01:00;24202.08333;6875.666667;10293.58333
2024-01-01T15:00:00+01:00;22996.16667;7259.583333;10471.75
2024-01-01T16:00:00+01:00;22131.58333;7440.166667;7107.583333
2024-01-01T17:00:00+01:00;23096.58333;7309.5;1928.75
2024-01-01T18:00:00+01:00;25804.25;8248.166667;80.66666667
2024-01-01T19:00:00+01:00;27981.25;9030.5;29
2024-01-01T20:00:00+01:00;29233.08333;9145.666667;28.33333333
2024-01-01T21:00:00+01:00;29434.5;8815.25;26
2024-01-01T22:00:00+01:00;27753.41667;8743.416667;26.58333333
2024-01-01T23:00:00+01:00;25463.66667;9164;27.33333333
2024-01-02T00:00:00+01:00;22804.58333;9666;28.66666667
2024-01-02T01:00:00+01:00;20983.5;9792.833333;27
2024-01-02T02:00:00+01:00;19876.75;9695.166667;27
2024-01-02T03:00:00+01:00;19281.91667;9779;28
2024-01-02T04:00:00+01:00;19298.91667;9288.25;27
2024-01-02T05:00:00+01:00;20114.5;9438.083333;27.5
2024-01-02T06:00:00+01:00;23336.41667;10320.08333;33
2024-01-02T07:00:00+01:00;27109.25;10954.33333;33
2024-01-02T08:00:00+01:00;30002;11421.66667;126.6666667
2024-01-02T09:00:00+01:00;31832.83333;11501.83333;1926.333333
2024-01-02T10:00:00+01:00;32335.16667;11636.58333;5534.416667
2024-01-02T11:00:00+01:00;32154.66667;11804.16667;6961.25
2024-01-02T12:00:00+01:00;31616.16667;12415.83333;7236.583333
2024-01-02T13:00:00+01:00;31659.83333;13238.66667;7072.25
2024-01-02T14:00:00+01:00;31938.5;14119.41667;6855.916667
2024-01-02T15:00:00+01:00;32006.08333;14529.25;6401.833333
2024-01-02T16:00:00+01:00;32701.08333;14335;4108.25
2024-01-02T17:00:00+01:00;33860.58333;14682;1241.333333
2024-01-02T18:00:00+01:00;34800;15545.25;61
2024-01-02T19:00:00+01:00;34902.91667;15867.5;13.08333333
2024-01-02T20:00:00+01:00;35122.66667;16091;12
2024-01-02T21:00:00+01:00;34635.08333;16134.25;12
2024-01-02T22:00:00+01:00;32160.41667;15946.91667;12
2024-01-02T23:00:00+01:00;28663.66667;14086;12
2024-01-03T00:00:00+01:00;26335.08333;14746;12
2024-01-03T01:00:00+01:00;24117.5;14473.33333;11.16666667
2024-01-03T02:00:00+01:00;22823.75;14151.25;11
2024-01-03T03:00:00+01:00;22330.16667;13856.75;11
2024-01-03T04:00:00+01:00;22107.66667;13687.75;11
2024-01-03T05:00:00+01:00;22576.41667;13480.16667;11
2024-01-03T06:00:00+01:00;24792;13588.5;9.833333333
2024-01-03T07:00:00+01:00;28626.75;13563.16667;9
2024-01-03T08:00:00+01:00;31588;13449.66667;62.08333333
